entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,role,domain,mb_transferred
USR_035,service_account,2026-07-12 08:13:32,192.168.90.34.239,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,token,1489,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,133.1
USR_025,user,2026-07-22 09:59:36,192.168.90.50.196,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,1847,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,SCADA_Specialist,OT,117.98
USR_025,user,2026-07-22 10:07:17,192.168.90.88.8,"Singapore_Facility (1.3521, 103.8198)",Honeywell_Forge_Gateway,certificate,2458,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,SCADA_Specialist,OT,76.91
USR_031,user,2026-07-22 10:14:33,10.100.202.142,"Atlanta_HQ (33.7490, -84.3880)",AWS_Console,biometric,3163,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,111.15
DEV_050,user,2026-07-22 10:19:18,192.168.90.201.104,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,1721,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,116.09
USR_013,user,2026-07-22 10:25:02,192.168.50.65.30,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,biometric,2964,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,55.8
USR_032,user,2026-07-22 10:29:04,10.200.141.169,"Houston_Hub (29.7604, -95.3698)",Honeywell_Forge_Gateway,certificate,1052,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,29.64
DEV_044,service_account,2026-07-22 10:29:09,10.300.73.38,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,token,3119,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,93.84
DEV_043,user,2026-07-22 10:30:57,192.168.50.32.171,"Phoenix_Plant (33.4484, -112.0740)",Industrial_PLC_Substation_01,certificate,616,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,98.7
USR_013,user,2026-07-22 10:31:11,192.168.50.243.29,"Phoenix_Plant (33.4484, -112.0740)",AWS_Console,biometric,1905,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,124.01
USR_025,user,2026-07-22 10:31:19,192.168.90.253.151,"Singapore_Facility (1.3521, 103.8198)",Industrial_PLC_Substation_01,certificate,351,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,SCADA_Specialist,OT,133.9
USR_026,service_account,2026-07-22 10:39:52,10.100.107.64,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_HVAC_01,token,795,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,112.65
USR_007,user,2026-07-22 10:40:36,10.200.209.37,"Houston_Hub (29.7604, -95.3698)",BMS_Controller_Lighting_02,certificate,1161,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,SCADA_Specialist,OT,140.2
USR_036,edge_device,2026-07-22 10:46:11,10.100.98.119,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_Lighting_02,certificate,1312,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,BMS_HVAC_Gateway_01,OT,49.65
USR_034,user,2026-07-22 10:58:12,10.300.43.213,"London_Office (51.5074, -0.1278)",SCADA_HMI_Workstation_01,certificate,1808,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,106.86
DEV_044,service_account,2026-07-22 10:59:50,10.300.134.170,"London_Office (51.5074, -0.1278)",BMS_Controller_HVAC_01,token,2524,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,41.1
DEV_046,user,2026-07-22 11:02:57,10.100.137.56,"Atlanta_HQ (33.7490, -84.3880)",Jira_Cloud,password,1870,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,127.11
USR_038,user,2026-07-22 11:12:32,192.168.50.176.118,"Phoenix_Plant (33.4484, -112.0740)",Jira_Cloud,token,1188,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Software_Engineer,IT,11.04
USR_015,user,2026-07-22 11:13:06,192.168.90.83.45,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,121,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,101.56
USR_032,user,2026-07-22 11:18:45,10.200.16.252,"Houston_Hub (29.7604, -95.3698)",SCADA_HMI_Workstation_01,certificate,3378,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,31.38
DEV_045,edge_device,2026-07-22 11:19:00,192.168.90.209.126,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,66,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_HVAC_Gateway_01,OT,19.78
DEV_044,service_account,2026-07-22 11:28:14,10.300.125.103,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,token,3087,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,121.15
DEV_043,user,2026-07-22 11:33:04,192.168.50.15.95,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,certificate,2183,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,34.06
USR_021,user,2026-07-22 11:38:27,10.100.63.236,"Atlanta_HQ (33.7490, -84.3880)",Jira_Cloud,password,249,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,92.23
USR_029,user,2026-07-22 11:40:58,10.300.28.223,"London_Office (51.5074, -0.1278)",AWS_Console,token,2666,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Software_Engineer,IT,21.17
USR_024,user,2026-07-22 11:42:10,10.300.251.205,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,certificate,2612,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HVAC_Engineer,OT,132.97
USR_018,edge_device,2026-07-22 11:44:48,192.168.50.95.116,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_HVAC_01,certificate,2592,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,82.09
DEV_045,edge_device,2026-07-22 11:46:46,192.168.90.233.127,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,1744,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_HVAC_Gateway_01,OT,26.97
USR_004,user,2026-07-22 11:49:24,10.300.238.64,"London_Office (51.5074, -0.1278)",Active_Directory,biometric,1594,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,38.0
USR_006,user,2026-07-22 11:50:44,10.100.224.58,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_Lighting_02,certificate,2419,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,19.05
USR_018,edge_device,2026-07-22 11:55:50,192.168.50.21.244,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,certificate,1532,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,62.88
USR_016,user,2026-07-22 11:56:55,10.100.71.226,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_HVAC_01,certificate,2632,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,SCADA_Specialist,OT,50.86
USR_020,user,2026-07-22 12:03:37,192.168.90.49.217,"Singapore_Facility (1.3521, 103.8198)",AWS_Console,token,1649,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,54.75
USR_013,user,2026-07-22 12:03:47,192.168.50.208.195,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,biometric,845,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,147.61
USR_035,service_account,2026-07-22 12:03:58,192.168.90.254.64,"Singapore_Facility (1.3521, 103.8198)",Industrial_PLC_Substation_01,token,3342,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,95.13
USR_011,user,2026-07-22 12:04:42,10.100.174.70,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,token,688,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Software_Engineer,IT,60.13
USR_009,edge_device,2026-07-22 12:09:21,10.300.162.205,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,certificate,2529,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_HVAC_Gateway_01,OT,90.34
USR_039,user,2026-07-22 12:12:45,10.300.223.134,"London_Office (51.5074, -0.1278)",Active_Directory,password,2402,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HR_Specialist,IT,14.44
USR_025,user,2026-07-22 12:13:25,192.168.90.137.99,"Singapore_Facility (1.3521, 103.8198)",Honeywell_Forge_Gateway,certificate,831,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,SCADA_Specialist,OT,25.21
DEV_046,user,2026-07-22 12:34:50,10.100.44.65,"Atlanta_HQ (33.7490, -84.3880)",AWS_Console,password,448,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,55.41
USR_024,user,2026-07-22 12:42:25,10.300.157.15,"London_Office (51.5074, -0.1278)",SCADA_HMI_Workstation_01,certificate,1518,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HVAC_Engineer,OT,122.88
USR_031,user,2026-07-22 12:42:34,10.100.63.55,"Atlanta_HQ (33.7490, -84.3880)",Active_Directory,biometric,758,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,24.77
USR_034,user,2026-07-22 12:44:30,10.300.245.127,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,certificate,2000,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,91.37
USR_033,user,2026-07-22 12:45:31,192.168.50.177.95,"Phoenix_Plant (33.4484, -112.0740)",Industrial_PLC_Substation_01,certificate,2912,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,101.13
USR_005,user,2026-07-22 12:48:06,192.168.90.197.200,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,certificate,1395,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,73.13
USR_002,user,2026-07-22 12:48:24,10.200.219.22,"Houston_Hub (29.7604, -95.3698)",GitHub_Enterprise,token,3168,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,93.33
USR_032,user,2026-07-22 12:51:42,10.200.87.58,"Houston_Hub (29.7604, -95.3698)",BMS_Controller_Lighting_02,certificate,1776,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,106.01
USR_020,user,2026-07-22 12:52:42,192.168.90.254.6,"Singapore_Facility (1.3521, 103.8198)",Active_Directory,token,2304,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,57.24
USR_028,user,2026-07-22 12:59:59,192.168.50.253.169,"Phoenix_Plant (33.4484, -112.0740)",GitHub_Enterprise,password,3570,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,IT_Analyst,IT,112.8
USR_001,user,2026-07-22 13:03:17,10.100.171.150,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,password,3292,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,23.56
USR_003,user,2026-07-22 13:04:56,192.168.50.106.78,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,password,3203,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,79.94
USR_026,service_account,2026-07-22 13:10:07,10.100.138.108,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_HVAC_01,token,2018,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,64.46
USR_028,user,2026-07-22 13:11:38,192.168.50.78.74,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,password,2421,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,IT_Analyst,IT,145.48
USR_014,user,2026-07-22 13:14:57,10.300.116.221,"London_Office (51.5074, -0.1278)",BMS_Controller_HVAC_01,certificate,1020,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_Operator,OT,40.6
DEV_046,user,2026-07-22 13:19:29,10.100.42.148,"Atlanta_HQ (33.7490, -84.3880)",Jira_Cloud,password,623,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,107.43
USR_006,user,2026-07-22 13:19:53,10.100.141.253,"Atlanta_HQ (33.7490, -84.3880)",Industrial_PLC_Substation_01,certificate,1972,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,135.5
USR_034,user,2026-07-22 13:20:11,10.300.162.2,"London_Office (51.5074, -0.1278)",SCADA_HMI_Workstation_01,certificate,324,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,19.8
USR_010,user,2026-07-22 13:20:15,192.168.90.162.204,"Singapore_Facility (1.3521, 103.8198)",Corporate_VPN,password,1207,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,IT_Analyst,IT,129.21
DEV_049,user,2026-07-22 13:21:38,10.300.87.95,"London_Office (51.5074, -0.1278)",GitHub_Enterprise,biometric,2852,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,149.92
USR_034,user,2026-07-22 13:26:41,10.300.188.111,"London_Office (51.5074, -0.1278)",BMS_Controller_Lighting_02,certificate,758,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,62.45
USR_029,user,2026-07-22 13:27:32,10.300.189.111,"London_Office (51.5074, -0.1278)",AWS_Console,token,3174,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Software_Engineer,IT,124.74
USR_030,user,2026-07-22 13:29:36,192.168.90.189.24,"Singapore_Facility (1.3521, 103.8198)",Corporate_VPN,password,1239,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HR_Specialist,IT,58.55
USR_014,user,2026-07-22 13:32:02,10.300.7.19,"London_Office (51.5074, -0.1278)",SCADA_HMI_Workstation_01,certificate,2676,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_Operator,OT,63.36
USR_016,user,2026-07-22 13:32:05,10.100.186.120,"Atlanta_HQ (33.7490, -84.3880)",SCADA_HMI_Workstation_01,certificate,1335,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,SCADA_Specialist,OT,111.03
USR_029,user,2026-07-22 13:33:22,10.300.150.11,"London_Office (51.5074, -0.1278)",Active_Directory,token,1965,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Software_Engineer,IT,96.96
USR_036,edge_device,2026-07-22 13:40:12,10.100.54.240,"Atlanta_HQ (33.7490, -84.3880)",Access_Control_Gateway_03,certificate,2278,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,BMS_HVAC_Gateway_01,OT,141.45
DEV_045,edge_device,2026-07-22 13:42:41,192.168.90.67.155,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,1925,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_HVAC_Gateway_01,OT,45.6
USR_035,service_account,2026-07-22 13:42:56,192.168.90.151.79,"Singapore_Facility (1.3521, 103.8198)",SCADA_HMI_Workstation_01,token,3066,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,115.34
USR_013,user,2026-07-22 13:45:38,192.168.50.219.193,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,biometric,2993,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,137.73
DEV_047,user,2026-07-22 13:46:23,10.200.104.237,"Houston_Hub (29.7604, -95.3698)",GitHub_Enterprise,token,1763,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,145.87
DEV_049,user,2026-07-22 13:49:44,10.300.77.84,"London_Office (51.5074, -0.1278)",AWS_Console,biometric,2464,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,89.46
USR_022,user,2026-07-22 13:50:05,10.200.217.49,"Houston_Hub (29.7604, -95.3698)",Workday,biometric,1816,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,39.34
USR_009,edge_device,2026-07-22 13:55:13,10.300.111.210,"London_Office (51.5074, -0.1278)",BMS_Controller_Lighting_02,certificate,2966,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_HVAC_Gateway_01,OT,32.23
USR_030,user,2026-07-22 13:55:44,192.168.90.186.214,"Singapore_Facility (1.3521, 103.8198)",GitHub_Enterprise,password,628,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HR_Specialist,IT,94.27
